name;gender;Great Britain;Ireland;U.S.A.;Italy;Malta;Portugal;Spain;France;Belgium;Luxembourg;the Netherlands;East Frisia;Germany;Austria;Swiss;Iceland;Denmark;Norway;Sweden;Finland;Estonia;Latvia;Lithuania;Poland;Czech Republic;Slovakia;Hungary;Romania;Bulgaria;Bosnia and Herzegovina;Croatia;Kosovo;Macedonia;Montenegro;Serbia;Slovenia;Albania;Greece;Russia;Belarus;Moldova;Ukraine;Armenia;Azerbaijan;Georgia;Kazakhstan/Uzbekistan,etc.;Turkey;Arabia/Persia;Israel;China;India/Sri Lanka;Japan;Korea;Vietnam;other countries
Rick;M;-7;-8;-5;;;;;;;;-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rickie;M;-8;;-7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ricky;M;-7;-8;-4;;;;;;;;;;;;;;-8;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-7;;;;
Rikki;F;-8;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Riley;?M;-8;;-6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Riona;F;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rita;F;-3;-5;-4;-1;-1;-3;-6;-7;-1;-3;-3;-3;-2;-4;-2;;-3;-4;-6;;-4;-2;-3;-7;-7;;-2;-7;;;;-7;;;;;-5;;;-5;-7;-5;-3;-4;;-7;;-4;-5;;-4;;;;
Ritchie;M;-8;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Roanna;F;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rob;M;-7;;-6;;;;;;-7;;-1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Robat;M;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Robbie;M;-8;-8;;;;;;;-8;;-7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Robby;M;-8;;;;;;;;;;-8;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Robena;F;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Robert;M;0;-2;0;;-2;;-7;-2;-1;-1;-2;-4;-2;-1;-2;;-3;-4;-2;;-7;;;-2;-3;-4;;-5;;-4;-3;;-3;;;-1;-2;;-5;-6;;;-1;-6;-6;;;;-6;;;;;;
Roberta;F;-6;-7;-4;-3;-4;;-8;;-8;;;;;-8;-6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Robertson;M;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Robin;?M;-4;;;;;;;;-5;;-4;;;;;;-7;;-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Robina;F;-6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-8;;;;;;;
Robyn;?M;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rod;M;-7;-8;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Roddie;M;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Roddy;M;-8;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Roderick;M;-5;;-6;;-5;;;;;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rodger;M;-8;;-7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rodney;M;-5;;-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rodric;M;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-8;;;;;;;;;;;;
Rodrick;M;-8;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rogan;M;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Roger;M;-2;-6;-3;;-6;;-8;-2;-1;0;-5;;-6;-8;-2;;-7;-2;-2;-6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rohan;M;-8;;-8;;;;;;;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-8;;;;
Rois;F;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Roisin;F;-8;-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Roland;M;-5;;;;;;;-3;-3;-2;-4;-5;-2;-2;-1;;-6;-6;-2;;-6;;;;;-5;-3;;;;;;;;;;-2;;;;;;-4;;-5;;;;;;;;;;
Roma;F;-7;;;-8;;;;;;;;;;;;;;;;;;;-5;;;;;;;;;;;;;;;;;;;;;;;;;;;;-6;;;;
Roman;M;;;;;;;;;-8;;;-5;-5;-3;-4;;;;;;-4;;;-2;-2;-2;;-7;-8;;-7;;;;;-2;;;-1;-2;-3;-1;-6;-3;-7;-3;;;-5;;;;;;
Romana;F;;;;-5;;;-8;;;;;;-8;-4;-6;;;;;;;;;-4;-3;-7;;;;;-7;;;;-7;-3;;;;;;;;;;;;;;;;;;;
Romney;M;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Romuald;M;;;;;;;;-5;-7;;;;;;;;;;;;;;;-3;-7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Romualda;F;;;;-8;;;-8;;;;;;;;;;;;;;;-8;-4;-6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ron;M;-7;;-6;;;;;;;;-2;;;;-8;;;;;;;;;-8;;;;;;;;;;;;;;;;;;;;;;;;;-3;;;;;;
Rona;F;-7;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-8;;;;;;;;;;;;;;-8;;;;;;;;;
Ronald;M;-1;-7;-2;;-5;;;;-4;-5;-2;-6;-4;-5;-6;;-6;-5;-7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ronalda;F;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ronan;?M;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ronnie;?M;-8;;-4;;-6;;;;-8;;-4;;;;-8;;-6;-8;-5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ronny;?M;-8;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rooney;M;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rorie;M;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rory;M;-7;-4;-7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ros;F;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rosa;F;-6;;-5;0;;-2;-1;-6;-3;-6;-6;-4;-5;-2;-3;;-5;-8;-7;;;;;;;;;;;-6;-7;;-7;-4;-4;;;;;;;;-3;;;-5;;;;;-7;;;;
Rosaleen;F;-7;-6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rosalind;F;-5;;-7;;-8;;;;;;;;;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rosalyn;F;-7;;-7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rosalynn;F;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rosalynne;F;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rosamund;F;-7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rosamunde;F;-8;;;;;;;;;;;;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rose;F;-3;-5;-3;;-1;;;-3;-4;-3;-7;-8;-6;-7;-4;;-5;-8;-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Roseann;F;-8;;-7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Roseanna;F;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Roseanne;F;-8;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rosemarie;F;-6;-6;-6;;;;;;;;;-3;-2;-3;-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rosemary;F;-3;-4;-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Roshan;M;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-6;;;;
Rosie;F;-8;-8;-6;;;;;;;;;-8;-8;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Roslin;M;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Roslyn;F;-8;-8;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ross;M;-5;-5;-6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rossiter;M;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rowan;?M;-8;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rowen;M;-8;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rowena;F;-7;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rowland;M;-7;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Roy;M;-2;-6;-3;;;;;;-7;;-3;;;;-7;;-7;-3;-5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-4;;-6;;;;
Royal;M;-8;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Róża;F;;;;;;;;;;;;;;;;;;;;;;;;-6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rozalia;F;;;;;;;;;;;;;;;;;;;;;;;;-6;;;;-4;;;;;;;;;;-8;;;;;;;;;;;;;;;;;
Rozalyn;F;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ruaidhri;M;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ruairi;M;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ruairidh;M;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ruan;M;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ruaraidh;M;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ruby;F;-4;;-4;;;;;;;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rudolph;M;-8;;-6;;-7;;;;;;;-7;-8;-8;-8;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;-6;;;;;;;;;;;;
Rupert;M;-6;;-8;;;;;;;;;-7;-7;-3;-8;;;;;;;;;;;;;;;;;;;;;-8;;;;;;;;;;;;;;;;;;;
Russ;M;-8;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Russell;M;-4;-8;-3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ruth;F;-3;-3;-3;;-3;;-6;;-6;-6;-6;-3;-3;-4;-1;-5;-2;-3;-4;;-3;;;;-8;;;;;;;;;;;;;;;;;;;;;;;;-2;;;;;;
Ruthy;F;-8;;-8;;;;;;;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-7;;;;;;
Ryan;M;-6;;;;-6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ryszard;M;;;;;;;;;;;;;;;;;;;;;;;;-1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ryszarda;F;;;;;;;;;;;;;;;;;;;;;;;;-5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sabina;F;;;;-5;;-7;-6;;-6;;-6;;;-6;-5;;;;;;;;-6;-7;;;;-5;;-2;-7;-7;;-5;;-3;-5;;;;-4;;;-1;;-4;;;;;-7;;;;
Sacha;?F;-8;;;;;;;;;;-6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sadie;F;-6;;-7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-6;;;;;-8;;;;;;;;;;;;;;;;;;
Sallie;F;-8;;-7;;;;;;;;;;;;;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sally;F;-3;-4;-4;;;;;;-7;;-7;;;;;;-6;;-7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sam;?M;-7;-8;-5;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Samantha;F;-4;-6;-4;;;;;-6;-7;;-7;;;;-7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Samson;M;-8;;-8;;;;;;;;;;;;;-8;;;;;;;;;;;;-7;;;;;;;;;;;;;;;-6;;;;;;;;;;;;
Samuel;M;-3;-8;-3;;-5;-7;-6;-4;-5;-7;;;-8;;-4;;;;-6;-5;;;;;;-5;;-8;;;;;;;;;;;;;;;;;;;;;-4;;;;;;
Sandra;F;-2;-3;-2;-4;-3;-4;-5;-3;-3;-1;-1;-2;-2;-3;-1;-2;-5;-7;-3;;-6;-1;-7;;;;;;;-5;-3;;;-4;-4;-3;;;;;;;;;;;;;;;;;;;
Sandy;?M;-8;;;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sara;F;-4;-4;-3;-4;;-3;-4;-7;-5;;-7;;-7;-7;-4;-2;-4;-6;-2;-5;;;;;;;;-7;;-5;;;;-7;-6;-4;-7;;;;;;-7;-4;;;-5;-3;0;;;-7;;;
Sarah;F;-1;-1;-2;;-4;;;-4;-3;-4;-7;-6;-5;-6;-3;;-4;;-6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1;;;;;;
Sasha;F;-8;-8;-7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sayer;M;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Scarlett;F;-8;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Scholastyka;F;;;;;;;;;;;;;;;;;;;;;;;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Scot;M;-8;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Scott;M;-4;-7;-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Seamus;M;-7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sean;M;-4;;-3;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Seana;F;-8;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Seb;M;-8;;;;;;;;;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sebastian;M;-8;-7;-7;;-8;;;;-8;;;-5;-3;-4;-6;;-6;;;;;;;-4;;;;-5;;;;;;;;;;;;;;;;;;;;;;;;;;;
Selena;F;-8;;-7;-8;;;;;;;;;;;;;;;;;;;;;;;;;;-7;;;;;-7;;;;;;;;;;;;;;;;;;;;
Selina;F;-7;;-8;;;;;;-8;;-8;;-8;-7;-7;;;;;-7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Selwyn;M;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Selyf;M;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Senga;F;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Seona;F;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Seonaid;F;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Seoras;M;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Seren;F;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-7;;;;;;;;
Serena;F;-8;;-7;-5;;;;;;;;;;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sergiusz;M;;;;;;;;;;;;;;;;;;;;;;;;-7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Seumas;M;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Seweryn;M;;;;;;;;;;;;;;;;;;;;;;;;-6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Seymour;M;-8;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Shane;M;-6;-2;-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sharla;F;-8;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sharlene;F;-8;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sharman;F;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sharon;F;-2;-3;;;-6;;;;-7;;-5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sharron;F;-7;;-7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sharyn;F;-8;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Shaun;M;-4;-7;-6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Shauna;F;-8;-8;-7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Shawn;?M;-8;-8;-3;;-7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Shayne;?M;-8;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Shea;?M;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sheelagh;F;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sheena;F;-6;-8;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-8;;;;
Sheila;F;-1;-2;-4;;;;;;-8;;-7;;;;;;-7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-6;;;-7;;;;
Sheilah;F;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Shelagh;F;-6;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Shelby;M;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Shelia;F;-8;;-6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Shelley;?F;-6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Shelly;?F;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Shena;F;-8;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sheree;F;-8;-8;-7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sheridan;M;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sherrie;F;-8;;-6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-8;;;;;;
Sheryl;F;-8;;-5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-8;;;;;;
Sheryn;F;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Shiona;F;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Shireen;F;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-8;;;;
Shirley;F;-2;-4;;;-6;;;;-7;;-6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sholto;M;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Shon;M;-8;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Shona;F;-6;-7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Shonagh;F;-8;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sian;F;-5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Siani;F;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sid;M;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sidney;?M;-4;;-6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sighle;F;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Simon;M;-2;-3;-7;;-3;;-6;-4;-4;-7;-4;-6;-5;-5;-3;;-4;-5;-4;;;;;;-8;;;-8;;;;;-5;-8;-6;-2;-5;;;;;;-6;;-7;;;;-6;;;;;;
Sinclair;M;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sine;F;-8;;;;;;;;;;;;;;;;-5;;;;;;;;;;;;;;;;;;;;-8;;;;;;;;;;;;;;;;;;
Siobhan;F;-7;-1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sion;M;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sioned;F;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Siubhan;F;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Siwan;F;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Skye;M;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sławomir;M;;;;;;;;;;;;;;;;;;;;;;;;-3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sławomira;F;;;;;;;;;;;;;;;;;;;;;;;;-6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sonia;F;-5;-6;-6;-4;-7;;-4;-3;-3;-5;;;;;-4;;-8;;-7;;;;;;;;;-7;-4;;;;;;;;;-7;;;;;-7;;;;;-4;-7;;-5;;;;
Sonny;M;-8;;;;-8;;;;-8;;;;;;;;-6;;-6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sonya;F;-7;-5;-5;;;;;;;;;;;;;;;;;;;;;;;;;;-4;;;;;;;;;;-8;;;;-4;-7;;;;;;;;;;;
Sophia;F;-7;;-6;;;;;;-6;;-7;-7;-8;-7;-7;;;;;;;;;;;;;;;;;;;;;;;-8;;;;;;;;;;;;;;;;;
Sophie;F;-6;-7;;;;;;-2;-3;-3;-6;-5;-6;-4;-4;;-5;;-6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sophy;F;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Spencer;M;-7;;-6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Stacey;?F;-6;-7;-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Stacy;?F;-8;;-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Stafford;M;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
